title,label
 London Mayor Just Told Trump To F*ck Off In The Most Spectacular Way,FAKE
White House budget chief says any tax package would be retroactive,TRUE
Trump orders review to strengthen U.S. defense industry,TRUE
 WATCH: Tucker Carlson Just Heaped Praise On Trump For Looking Directly At The Eclipse,FAKE
Senate tax plan does not kill electric vehicle credit,TRUE
 Hillary Responds To Trump’s London Failure And It’s Absolutely Perfect (TWEET),FAKE
"In call with Trump, China's Xi urges restraint over North Korea",TRUE
House Budget Committee chair: Tax bill to be released early Thursday,TRUE
Lockheed Martin wins $582 million U.S. defense contract: Pentagon,TRUE
Senate intel panel's top Democrat: Lawmakers will want talk to Kushner again,TRUE
"Netanyahu lauds Trump's Iran turn, sees chance to change nuclear deal",TRUE
Top House conservative says U.S. healthcare bill likely to pass on Thursday,TRUE
 Bill Maher’s #DebateNight Live Tweetstorm Was The Most Glorious Trump Takedown EVER,FAKE
Israel's Netanyahu pledges to work with Trump on peace efforts,TRUE
New Russian ambassador to U.S. calls for resumed military contacts,TRUE
 #TrumpChicken Is Now Trending And These Tweets Are Hilarious (IMAGES),FAKE
Hawaii lawmaker resigns from Republican Party to join Democrats,TRUE
Trump's lawyer denies collusion with Russia in 2016 election,TRUE
Trump to make announcement on any Comey tapes this week: White House,TRUE
Key House conservative still expects healthcare vote on Thursday,TRUE
 Sarah Huckabee Sanders F*cking UNBELIEVABLY Awful Defense Of Trump’s Mika Tweets (VIDEO),FAKE
 Report: Corrupt Wall Streeters Are Three Times More Likely To Go Unpunished Under Trump,FAKE
 Inspector General To Investigate Comey Over Pre-Election Influence,FAKE
Healthcare disagreements roil U.S. Senate Republicans,TRUE
"In shakeup, Trump to set up 'war room' to repel attacks over Russia probe",TRUE
 Zuckerberg’s Latest Move Leaves Conservatives TERRIFIED,FAKE
 Incompetent Trump Begged Thanksgiving Guests For Advice On Who Should Be Secretary Of State,FAKE
Illinois bill would ban passenger removal after UAL incident,TRUE
Pence says he never discussed prospect of Tillerson resigning: NBC,TRUE
Alabama Senate election winner due to be certified in late December,TRUE
 Trump Immediately Politicizes London Tragedy On Twitter In A New Low Even For Him,FAKE
 WATCH: Chuck Todd Puts The Screws To Mitch McConnell For Not Giving Merrick Garland A Chance,FAKE
" Trump Belittles Female Veteran, Embarrasses Himself With Totally Wrong Claim (VIDEO)",FAKE
 WATCH: Trump Supporter Says Women Shouldn’t Be Allowed To Be Leaders,FAKE
 Trump Just Accidentally Admitted Climate Change Is Real (VIDEO),FAKE
No cause to fire special counsel Mueller: deputy attorney general,TRUE
 U.S. Women’s Soccer Star Megan Rapinoe Kneels During National Anthem To Support Kaepernick,FAKE
Puerto Rico oversight board approves revised government turnaround plan,TRUE
House intel panel chief says did not meet Trump during White House visit,TRUE
 WATCH: White Racist Tells Black Quarterback To Stand For National Anthem Or Lose Citizenship,FAKE
"Maine governor rejects latest budget deal, ready for shutdown",TRUE
Canada's Trudeau warns against 'tempting shortcuts' in NAFTA renegotiations,TRUE
 Trump Jr.’s Lies About To Be EXPOSED; Meeting With Russian Lawyer Allegedly Recorded,FAKE
Highlights: The Trump presidency on March 13 at 9:05 p.m. EDT,TRUE
 Trump Supporters Threaten Bloody Rebellion And Assassination If They Lose On Election Day (DETAILS),FAKE
" Atlantic’s Endorsement SLAMS Trump, Indicts Him As One Of The Most Dangerous Candidates Ever",FAKE
Congress heads into break with Republican promises unfulfilled,TRUE
Trump ramps up fight for votes on U.S. healthcare overhaul,TRUE
 Why Doctor Who Made Bizarre Race Rant Against Michelle Obama Can’t Be Fired,FAKE
 Hawaii Attorney General HUMILIATES Jeff Sessions For Whining About Judge On ‘Island In The Pacific’,FAKE
" HILARIOUS: Team Trump PANICKING As Pop Stars Reject His Hate, Refuse To Show Up For Inauguration",FAKE
Trump on Twitter (Dec 28) - Global Warming,TRUE
 Absolutely DEPLORABLE Audio Shows Trump Jr. To Be Just As Disgusting Toward Women As His Dad,FAKE
 Donald Trump’s Own Email Scandal Actually Broke The Law And He Should Be In JAIL,FAKE
Trump trade officials prefer tri-lateral NAFTA deal: U.S. senators,TRUE
Republican Senator Hatch rejects bipartisan healthcare deal,TRUE
 UNCOVERED: Ivanka’s Response to Father’s Remarks About Wanting To Bang Her,FAKE
China's Xi calls for more peace-making efforts over North Korea: Xinhua,TRUE
 Trump Is LITERALLY Kicking Off His 2020 Re-Election Campaign In Florida This Weekend,FAKE
British scientists find sarin used in Syria: U.N. envoy,TRUE
 WATCH: Trump Supporter Accuses Hillary Of Sexual Assault And CNN Panel Demolishes Them,FAKE
U.S. cyber bill would shift power away from spy agency,TRUE
" Ivanka’s Rabbi Breaks Ranks, Roundly Condemns Trump On Charlottesville",FAKE
U.S. visas issued to citizens of Trump travel ban nations continue to decline,TRUE
 Sean Hannity Just Got OWNED By George W. Bush’s CIA Director,FAKE
 Clinton Camp Just Obliterated Trump’s ‘Shameful’ Excuse For Black Outreach,FAKE
 Alt-Right ‘Enemies’ List LEAKED: Fascists Use Petition To Steal Data And Harass Activists,FAKE
 GOP Rep’s Defense Of Jeff Sessions Is Straight From The KKK (AUDIO),FAKE
 WATCH: CNN Host Makes Trump’s Campaign Manager Regret She Took The Job,FAKE
North Korea official says North may consider hydrogen bomb on Pacific Ocean: Yonhap,TRUE
Factbox: Long history of U.S. leakers to media facing charges,TRUE
" Bannon Allies: Breitbart Return Imminent, Gear Up For War On Trump’s ‘Democrat White House’",FAKE
" Trump Wants Flynn Back, Says Special Counsel “Hurts Our Country Terribly”",FAKE
Trump judicial nominee withdraws from consideration,TRUE
Panama's president to visit Trump at White House on June 19,TRUE
 Trump Just Accidentally Confirmed Russian Contact With Sessions In Latest Twitter Fit,FAKE
 WATCH: Mika Brzezinski UNLOADS Fury Against Trump And His Buddies For Fat-Shaming Women,FAKE
Trump distances himself from remarks on Putin over election meddling,TRUE
 Here’s The REAL Winner Of The Vice Presidential Debate,FAKE
U.S. Senate to hold hearing on Republican healthcare proposal,TRUE
Judge tells ex-Trump adviser Manafort to stop communicating with media,TRUE
 Trump CHILDISHLY Demands Congress Investigate Obama And Will Hold His Breath Until They Do,FAKE
House votes to kill consumer lawsuit rule,TRUE
U.S. Senate panel backs Huntsman to be Trump's ambassador to Russia,TRUE
 Trump Has Extremely Inappropriate Reaction To Being Contradicted By His Own National Security Adviser,FAKE
Pence says working with allies to put pressure on North Korea,TRUE
White House to send memo to Pentagon soon on transgender ban,TRUE
"Manafort not a flight risk, lawyers say in court filing",TRUE
 Colbert PERFECTLY Explains The Horror Of A World Where You Can’t Block Trump (VIDEO),FAKE
Trump to give remarks on healthcare at 12:55 p.m. (1655 GMT): White House,TRUE
 WATCH: This Amazingly Aware Company Has Created A Brilliant Way To Document Trump’s Dangerous Tweets,FAKE
"Holding keys to debt limit, Democrats weigh tax demands",TRUE
 BREAKING: Stunning Development In Trump Fraud Case Shows How Terrifyingly Deep His Corruption Will Go,FAKE
 Donald Trump Posts A Picture Of Himself With Ronald Reagan And All Hell Breaks Loose (TWEETS),FAKE
"Republican Collins will stay in U.S. Senate, focused on healthcare",TRUE
 Trump SCREAMS On Twitter After Seeing A Poll On Fox News,FAKE
 News Legend Dan Rather Just RAZED Trump’s Hate-Filled Immigration Speech,FAKE
Settlement proposed in North Carolina transgender bathroom lawsuit,TRUE
Trump calls court decision blocking revised travel ban 'judicial overreach',TRUE
"After healthcare failure, Republicans face similar divisions on tax reform",TRUE
McConnell happier with Trump tweets after tax victory,TRUE
U.S. partisan split widening over Russia probe: court documents,TRUE
 WATCH: Sexist Breitbart Editor Gets His A** Handed To Him By ABC Reporter,FAKE
 Germany Releases Memo Showing How Destructive A ‘President Trump’ Would Be To Our Economy,FAKE
" Unlike The President-Elect, Trump’s Own Lawyers Admit There’s No Evidence Of Voter Fraud (IMAGES)",FAKE
Two key Republicans agree on national flood insurance,TRUE
"In abrupt shift, Trump warms to China and NATO, sours on Russia",TRUE
 Neo-Nazis Think They Know Exactly Who Is Responsible For Forcing Flynn Out; Predicts Others Will Fall Too,FAKE
Social media executives to testify Nov. 1 about Russia and U.S. election,TRUE
Prime Minister Trudeau says Canada will not abandon NAFTA talks,TRUE
 Madonna Has One Word To Describe Donald Trump’s Animal-Murdering Sons,FAKE
Trump administration bans selected words at health agencies: paper,TRUE
 Palm Beach County Looks To Levy Tax On Mar-a-Lago To Pay For Cost Of Trump’s Expensive Visits,FAKE
"Senate goes 'nuclear,' ends Democrats' blockade of Trump court pick",TRUE
Ex-pharma exec Azar is top choice to run U.S. health agency: sources,TRUE
 Facebook Founder Tells Trump to go F*ck Himself In A HUGE Way (SCREENSHOTS),FAKE
Trump aides hope win on taxes will stem slide in poll numbers,TRUE
" Arizona GOP Poised To Ban Social Justice Classes, Events, And Lectures In Public Schools",FAKE
 Ron Howard’s Defense Of Meryl Streep To A Twitter Troll Will Make Your Day (TWEETS),FAKE
U.S. pulls out of human rights panel on Trump executive orders,TRUE
 BREAKING: Dir. Comey Just CRUSHED The GOP’s Fantasies Of Endless Clinton Investigations (TWEETS),FAKE
Exclusive: U.S. document certifies Honduras as supporting rights amid vote crisis,TRUE
Union Pacific says Arkema chemical plant fire hindering line repairs,TRUE
House Speaker Ryan urges Trump son to testify in Congress,TRUE
U.S. appeals court hears arguments on Trump travel ban,TRUE
White House says new information has emerged on Russia probe,TRUE
 ‘Piece Of Sh*t’: GOP Senator Immediately Regrets Trolling Bernie Sanders Over Trumpcare,FAKE
Trump's pick to lead U.S. CFTC unveils major new policy agenda,TRUE
 Trump Has Been BRIBING Government Officials For Decades (DETAILS),FAKE
Congress must shore up insurance markets if Obamacare repeal fails: McConnell,TRUE
 Two GOPers Left Looking Like Gooey Piles Of Stupid In Front Of Constituents At Town Hall (VIDEO),FAKE
" Trump To Gut Coast Guard, Airport Security, And FEMA To Fund Useless Border Wall",FAKE
"China, U.S. in 'close communication' on Xi-Trump meeting",TRUE
U.S. House Freedom Caucus wants tax reform plan before budget deal,TRUE
Trump national security aides complete North Korea policy review: official,TRUE
 Trump Shocked As New Poll Reveals The Future Of Trumpcare; It’s Worse Than You Thought (Details),FAKE
Factbox: Key court cases shed light on U.S. Supreme Court nominee Gorsuch,TRUE
"Indian techies, IT firms fret as Trump orders U.S. visa review",TRUE
 WATCH: Trump Doesn’t Want Us To Remember What He Said About Russia In 2014,FAKE
 Study Shows Conservative Voters Are Literally Twice As Shallow As Liberal Voters (DETAILS),FAKE
"Struggling to govern, Trump faces growing Republican unease",TRUE
 Trump Tried Recreating Obama’s Iconic ‘Bin Laden Raid’ Situation Room Photo – And It’s So Pathetic,FAKE
Democrats link U.S. debt limit vote to Republican tax cut moves,TRUE
 WATCH: Joy Reid HAMMERS Republicans For Wasting Taxpayer Money To Pay For Trump’s Wall,FAKE
U.S. House panel to disclose some Russian-linked Facebook ads,TRUE
"Factbox: Trump on Twitter (April 17) - Fake news, foreign policy",TRUE
"Trump ally Manafort will register as foreign agent, spokesman says",TRUE
"Applause, laughter as wounded lawmaker Scalise returns to Congress",TRUE
Trump taps former NASA head Griffin for deputy defense role: White House,TRUE
Israeli minister expresses concern over U.S.-Saudi arms deal,TRUE
 Inventor Of The Worldwide Web Just DESTROYED Trump’s ‘Disgusting’ Bill To Sell Internet History,FAKE
 Incompetent Trump WH Already F**king Up; Has To Adjust Their Muslim Ban (DETAILS),FAKE
Trump yet to decide on new travel restrictions: officials,TRUE
Blocking abuse of lower small business rate slows U.S. tax overhaul,TRUE
 Trump Gets His A** Handed To Him By Marlee Matlin For Calling Deaf People ‘Retarded’,FAKE
 Trump Campaign Staffer Gets Convicted Of Election Fraud In Michigan,FAKE
Trump meets Russia foreign minister amid Comey controversy,TRUE
"Trump, lawmakers agree on disaster aid, debt limit, spending: Democrats",TRUE
" Leaked G20 Video Appears To Show Trump Rubbing Putin’s Back At First Meeting, World Gags (VIDEO)",FAKE
" Trump Supporter Compares Opposing Israeli Settlements To Holocaust, Gets OWNED By Auschwitz Museum",FAKE
Trump and senators seek to slash legal immigration,TRUE
Trump expected to nominate Senate Democratic aide to be CFTC commissioner: WSJ,TRUE
Soccer player Messi prison sentence lifted in exchange for fine,TRUE
 Reporter Reveals The Real Reason Trump Fired Bannon From WH Post And It’s Petty As Hell (VIDEO),FAKE
Exclusive: Germany wants more EU sanctions on Russia over Siemens Crimea turbines - sources,TRUE
" WATCH: NSA Chief Drops HUGE Bombshell About Involvement Of Wikileaks, Russia In Our Election",FAKE
Trump vows appeal up to Supreme Court after loss on travel ban,TRUE
 ‘Not Funny!’: Sean Spicer Whines About SNL After Baldwin Returns As Trump (VIDEO),FAKE
Trump says ready to act alone on North Korea,TRUE
EPA scientific integrity office reviewing Pruitt's comments on carbon,TRUE
 Conservative White Grievance Queen Has Pathetic Twitter MELTDOWN Over Meryl Streep,FAKE
 Texas Elector Resigns: ‘Voting For Trump Would Bring Dishonor To God’,FAKE
 Overnight Las Vegas Attack Is Deadliest Mass Shooting In American History (DETAILS),FAKE
 Michigan Has Been Drug Testing Welfare Recipients; You Won’t Believe How Many Tested Positive,FAKE
Trump FBI nominee's corporate legal work could exclude him from some probes,TRUE
Senate panel sets November 28 confirmation hearing for Fed chair nominee Powell,TRUE
 WATCH: People Interviewed Explain Why Affordable Care Act Is Better Than Obamacare,FAKE
 FBI Agent Drops FATAL Truth Bomb About What The Bureau Is Doing To Hillary Clinton,FAKE
" Dem Rep. Calls Out GOP, Urges More Of Them To Rebuke Sexist Trump (TWEETS)",FAKE
"U.S. directly communicating with North Korea, seeks dialogue",TRUE
 Trump Just ADMITTED He Mindlessly Parrots Russian Propaganda And Twitter Kicked His Teeth In (TWEETS),FAKE
Chicago projects shrinking budget gaps in 2017 and 2018,TRUE
 Trump Crumbles As His Own UN Ambassador Shuts Down His Russia Lies (VIDEO),FAKE
Tillerson signals tough Trump administration stance on Cuba,TRUE
 WATCH: Mike Pence Gets Embarrassing Grilling After He Evades Simple Question,FAKE
